,0,1,2,3,4,grupo
1806,0.51879656,0.014903952,0.06320436,0.026951365,0.37614384,0
1807,0.0015898796,0.9796588,0.00312024,0.012319191,0.0033118972,1
1808,0.0026250933,0.012322022,0.011123248,0.96772486,0.0062047825,3
1809,0.015835654,0.0030689044,0.01102919,0.0059612305,0.96410507,4
1810,0.005751211,0.0029648035,0.9695431,0.010700502,0.011040331,2
1811,0.005927687,0.0030686571,0.9687152,0.011054502,0.011233963,2
1812,0.9731664,0.0015545072,0.006072091,0.0026298233,0.016577218,0
1813,0.0015570665,0.9801552,0.0030518833,0.011999452,0.0032363185,1
1814,0.0057605873,0.0029685234,0.9695159,0.010709104,0.0110458415,2
1815,0.9719342,0.001610214,0.00632593,0.0027304306,0.017399218,0
1816,0.0057877805,0.0029716783,0.96947545,0.010697487,0.011067653,2
1817,0.0057539404,0.0029679283,0.9695233,0.01071332,0.011041457,2
1818,0.9732374,0.0015545938,0.0060867844,0.0026312573,0.01648998,0
1819,0.0057568075,0.0029893913,0.9693828,0.0108204745,0.011050488,2
1820,0.00575858,0.002981656,0.9694348,0.010778241,0.011046793,2
1821,0.97410685,0.0015248886,0.005938992,0.002574544,0.01585473,0
1822,0.0025558807,0.012104054,0.0107539985,0.9685171,0.0060689608,3
1823,0.0057967827,0.0029982447,0.969304,0.010822962,0.011077943,2
1824,0.0025668726,0.01222373,0.010775699,0.9683435,0.0060902075,3
1825,0.015884157,0.003069167,0.011042486,0.005960957,0.9640432,4
1826,0.0057906685,0.0029884593,0.9693718,0.010779201,0.011069857,2
1827,0.001585335,0.9801442,0.003093286,0.01192232,0.003254806,1
1828,0.97342074,0.001545094,0.00603548,0.0026132832,0.01638545,0
1829,0.015484102,0.0030799536,0.011139693,0.0060186405,0.9642776,4
1830,0.045450915,0.01807283,0.75667894,0.05979987,0.119997494,2
1831,0.6089341,0.013492571,0.057555467,0.024270426,0.2957474,0
1832,0.9739267,0.0015257932,0.0059435386,0.0025773535,0.016026555,0
1833,0.005779333,0.0029729053,0.96947616,0.010711852,0.011059778,2
1834,0.0057757087,0.0029447875,0.9696207,0.010580814,0.011078072,2
1835,0.015457244,0.003124634,0.011041834,0.006064,0.9643123,4
1836,0.9736866,0.0015358783,0.0059961714,0.0025965278,0.016184757,0
1837,0.97416574,0.0015229112,0.005927038,0.0025704815,0.015813818,0
1838,0.0025719234,0.012279363,0.010784656,0.96826386,0.00610019,3
1839,0.0058361343,0.002987383,0.96933097,0.010730005,0.011115484,2
1840,0.005915417,0.0030368734,0.9689355,0.010904146,0.0112081,2
1841,0.0057877805,0.0029716783,0.96947545,0.010697487,0.011067653,2
1842,0.97420526,0.001518285,0.005902951,0.0025622016,0.015811358,0
1843,0.334403,0.015598348,0.06610494,0.028687859,0.5552059,4
1844,0.005803825,0.002987152,0.96936846,0.010758972,0.011081597,2
1845,0.9735358,0.0015405968,0.0060150824,0.0026050617,0.016303543,0
1846,0.97380203,0.0015294976,0.0059596216,0.0025842518,0.01612453,0
1847,0.97353566,0.001541126,0.0060195373,0.002606186,0.016297512,0
1848,0.0017671889,0.9783205,0.0034153066,0.012885609,0.0036113665,1
1849,0.015906183,0.0030714297,0.01102741,0.0059609525,0.964034,4
1850,0.002619671,0.012616565,0.01095743,0.967611,0.0061952877,3
1851,0.9735234,0.0015393117,0.006001075,0.0026020005,0.016334169,0
1852,0.0058587827,0.0030020308,0.9692178,0.010781762,0.011139667,2
1853,0.0025236895,0.011854964,0.01063889,0.9689692,0.0060132607,3
1854,0.005733061,0.0029514984,0.96962327,0.01065526,0.011036899,2
1855,0.9744808,0.0015099512,0.005845601,0.0025440557,0.015619587,0
1856,0.9742854,0.0015239939,0.005919692,0.0025699052,0.015700929,0
1857,0.016862785,0.0031132326,0.011396577,0.006050269,0.96257716,4
1858,0.9671421,0.0018349527,0.0071680704,0.0031123704,0.020742487,0
1859,0.9715059,0.0016276459,0.006377545,0.002758674,0.01773026,0
1860,0.015333404,0.0031344304,0.01113578,0.006105259,0.96429116,4
1861,0.97316813,0.0015593158,0.0061147483,0.0026402927,0.016517457,0
1862,0.005827042,0.0029902624,0.96932536,0.010752639,0.0111047365,2
1863,0.97294647,0.0015643447,0.006119351,0.00264789,0.01672194,0
1864,0.9723496,0.001590198,0.0062287874,0.0026937223,0.017137706,0
1865,0.018050201,0.0040357616,0.0154621685,0.008196998,0.95425487,4
1866,0.002597771,0.01247839,0.010871471,0.96790075,0.0061516203,3
1867,0.015317148,0.0031391587,0.011160033,0.0061183674,0.9642653,4
1868,0.97379816,0.0015312424,0.005972434,0.0025877631,0.016110439,0
1869,0.0058749868,0.0029877794,0.969274,0.010697571,0.011165687,2
1870,0.97291875,0.0015660246,0.006129372,0.002651174,0.016734654,0
1871,0.97331876,0.0015500903,0.006062383,0.002622738,0.016446048,0
1872,0.01605061,0.0031602401,0.011020084,0.0060802842,0.9636888,4
1873,0.0025253126,0.011820545,0.010665255,0.9689727,0.0060162293,3
1874,0.28626803,0.0151591925,0.062601686,0.027812479,0.60815865,4
1875,0.017654717,0.0035262539,0.013784728,0.007095822,0.9579385,4
1876,0.08730791,0.008876159,0.035013452,0.01668523,0.85211724,4
1877,0.9735862,0.0015407596,0.0060219504,0.0026057444,0.016245408,0
1878,0.97435147,0.001507828,0.005838513,0.0025417865,0.01576046,0
1879,0.0025520083,0.012277905,0.010644535,0.96845573,0.0060698176,3
1880,0.0015224773,0.9807573,0.0029789181,0.011598736,0.003142518,1
1881,0.97461444,0.0015029719,0.0057983277,0.0025296279,0.015554561,0
1882,0.9731005,0.0015572325,0.006084917,0.0026347872,0.016622568,0
1883,0.9732425,0.0015554188,0.006094416,0.0026330147,0.016474646,0
1884,0.9729894,0.0015620975,0.0061071618,0.0026436124,0.016697785,0
1885,0.97344875,0.0015452969,0.0060413145,0.0026140332,0.016350644,0
1886,0.00582646,0.0030039174,0.9692424,0.0108217485,0.011105548,2
1887,0.016694935,0.0031161688,0.011181417,0.006019573,0.96298796,4
1888,0.016083227,0.003142382,0.011005705,0.006050004,0.96371865,4
1889,0.0057821735,0.0029747144,0.969463,0.010717966,0.011062148,2
1890,0.015283053,0.003165063,0.01134696,0.0061979666,0.964007,4
1891,0.0058263335,0.003028487,0.96907777,0.0109484345,0.011119011,2
1892,0.9736036,0.0015392097,0.006012573,0.0026027663,0.016241863,0
1893,0.005751087,0.0029662522,0.9695349,0.01070805,0.011039802,2
1894,0.0057910183,0.0029588165,0.9695402,0.01063186,0.011078156,2
1895,0.005864698,0.0030042818,0.96919715,0.010787167,0.011146732,2
1896,0.0025271568,0.011895462,0.0106458785,0.9689128,0.006018628,3
1897,0.0058982647,0.003061047,0.96879524,0.011044342,0.011201134,2
1898,0.0027065605,0.013444893,0.011165228,0.96629477,0.0063885096,3
1899,0.005795276,0.0029899215,0.96935886,0.01078199,0.011073944,2
1900,0.0153096,0.0031693196,0.011226422,0.006177142,0.9641175,4
1901,0.004621039,0.028771807,0.017304605,0.9384578,0.010844691,3
1902,0.9745829,0.0015045345,0.005810043,0.0025330072,0.015569515,0
1903,0.97314644,0.0015567313,0.0060897567,0.002634584,0.01657253,0
1904,0.009980609,0.005072669,0.9447914,0.018623203,0.02153221,2
1905,0.0025967334,0.011541566,0.011231526,0.96842146,0.00620866,3
1906,0.0025270223,0.011874567,0.010653912,0.96892625,0.006018242,3
1907,0.045168664,0.005967036,0.02486996,0.011689093,0.91230524,4
1908,0.0057668313,0.0029419968,0.96964127,0.010576454,0.011073514,2
1909,0.9730553,0.0015596384,0.0060984637,0.0026394122,0.016647125,0
1910,0.0058020605,0.0029782786,0.9694229,0.010716824,0.011079962,2
1911,0.0057409755,0.002977136,0.9694675,0.01077501,0.011039309,2
1912,0.0025572553,0.012118612,0.010756335,0.9684965,0.006071294,3
1913,0.9729959,0.0015620296,0.0061082784,0.0026436348,0.01669013,0
1914,0.002509402,0.0116968695,0.010599787,0.969198,0.0059959656,3
1915,0.0057577626,0.002974033,0.9694842,0.010740746,0.01104337,2
1916,0.0057855966,0.002992032,0.96935254,0.010802368,0.011067533,2
1917,0.96639854,0.0018746257,0.007481801,0.0031995145,0.02104552,0
1918,0.11478449,0.0103752045,0.04164965,0.019448247,0.8137424,4
1919,0.005794642,0.0029827338,0.9694038,0.010746346,0.0110724205,2
1920,0.018332891,0.0032442033,0.0120899705,0.006314186,0.96001875,4
1921,0.97447395,0.0015039592,0.005812843,0.0025335154,0.015675671,0
1922,0.97358227,0.001539838,0.0060150363,0.0026039043,0.016258987,0
1923,0.005787226,0.0029650067,0.9695127,0.010665084,0.01106994,2
1924,0.002527094,0.011886412,0.010649199,0.968919,0.006018316,3
1925,0.005787488,0.0029873617,0.96938115,0.010776425,0.011067559,2
1926,0.97352785,0.0015426172,0.0060299155,0.002609157,0.016290387,0
1927,0.015318035,0.003124138,0.011158364,0.00609589,0.96430355,4
1928,0.97292143,0.001566828,0.0061387355,0.002653154,0.016719885,0
1929,0.0156158,0.003095019,0.011361042,0.006078395,0.9638498,4
1930,0.0015151931,0.98064244,0.002977249,0.01172523,0.0031398681,1
1931,0.015344597,0.0031074872,0.01116189,0.006070612,0.9643154,4
1932,0.0025343557,0.0119808605,0.010658702,0.9687954,0.0060306545,3
1933,0.16184647,0.01234885,0.049878113,0.02293837,0.7529882,4
1934,0.015491608,0.003102908,0.0113368975,0.006092154,0.9639765,4
1935,0.002518184,0.0118510295,0.010599906,0.969026,0.0060047866,3
1936,0.0057528554,0.002959921,0.96957046,0.010674666,0.011042192,2
1937,0.0016813343,0.9778682,0.0033630556,0.0136192525,0.0034682022,1
1938,0.005798933,0.0029597355,0.9695257,0.010628938,0.011086757,2
1939,0.0025139474,0.011768205,0.010604877,0.96911347,0.005999479,3
1940,0.9741129,0.0015162294,0.0058868583,0.0025586067,0.015925394,0
1941,0.002533136,0.011486714,0.010830827,0.96908087,0.0060685286,3
1942,0.006900339,0.0039733015,0.960446,0.015120835,0.013559516,2
1943,0.0058176173,0.0029865762,0.9693576,0.010743186,0.011094984,2
1944,0.015332453,0.0031234962,0.011130534,0.006088267,0.96432525,4
1945,0.9706156,0.0016719163,0.0065990672,0.0028404677,0.018272888,0
1946,0.08785634,0.028371856,0.48729724,0.084163874,0.31231067,2
1947,0.973695,0.0015353082,0.0059927343,0.0025954277,0.01618156,0
1948,0.0016110252,0.97991157,0.0031367352,0.012035623,0.0033050417,1
1949,0.0025481014,0.012028216,0.010734163,0.9686349,0.0060546845,3
1950,0.0057604387,0.0029585424,0.96957266,0.0106599815,0.011048427,2
1951,0.9743193,0.0015127694,0.005870309,0.0025513447,0.015746335,0
1952,0.00581328,0.0029954144,0.9693084,0.010791323,0.011091536,2
1953,0.97317123,0.0015563419,0.0060919467,0.0026342056,0.016546255,0
1954,0.9736536,0.0015370975,0.0060019544,0.0025988033,0.016208505,0
1955,0.97317106,0.0015555964,0.0060845735,0.002632515,0.01655629,0
1956,0.0015115953,0.98071074,0.0029692785,0.011678564,0.00312984,1
1957,0.005744463,0.0029713637,0.96950567,0.010741485,0.011037025,2
1958,0.9736431,0.0015377593,0.00600578,0.0026000694,0.01621333,0
1959,0.005769061,0.0029773712,0.9694569,0.010745455,0.011051207,2
1960,0.9733595,0.0015497427,0.0060645747,0.002622382,0.01640374,0
1961,0.01580791,0.0030646296,0.011068386,0.0059637055,0.9640954,4
1962,0.0015345883,0.9806433,0.0030018287,0.011659345,0.0031609305,1
1963,0.0057921857,0.0029328326,0.9696155,0.010517303,0.011142093,2
1964,0.015306695,0.0031412093,0.011183892,0.006126894,0.9642414,4
1965,0.9734922,0.0015418531,0.0060192468,0.0026072364,0.016339466,0
1966,0.0025369967,0.012112011,0.010615708,0.9686962,0.0060390853,3
1967,0.0057798154,0.0029739062,0.96946985,0.010716322,0.011060144,2
1968,0.0025970174,0.012653193,0.0107825855,0.96780723,0.0061599584,3
1969,0.0017461337,0.97846365,0.003385767,0.01283846,0.0035659953,1
1970,0.0025106643,0.011815719,0.010558024,0.9691193,0.005996297,3
1971,0.0057429974,0.0029670806,0.9695328,0.010721319,0.011035859,2
1972,0.005808729,0.0030123466,0.9692012,0.010883335,0.011094367,2
1973,0.002524547,0.011838762,0.010652087,0.96896994,0.006014759,3
1974,0.005755205,0.0029424576,0.9696516,0.010588927,0.011061915,2
1975,0.826106,0.007638767,0.03205086,0.013451278,0.12075307,0
1976,0.0025716058,0.012279378,0.010782524,0.96826684,0.006099655,3
1977,0.0016536751,0.97943085,0.0032180774,0.012311614,0.0033857364,1
1978,0.0057721944,0.0029799042,0.9694391,0.010754952,0.011053887,2
1979,0.01654475,0.003182506,0.011099674,0.006104111,0.96306896,4
1980,0.97406375,0.0015207664,0.0059169647,0.0025676265,0.015930884,0
1981,0.028168641,0.0042510047,0.015937608,0.008138861,0.94350386,4
1982,0.0028500103,0.9627732,0.005737781,0.022889735,0.005749321,1
1983,0.005774593,0.0029741493,0.96947265,0.0107234465,0.011055167,2
1984,0.9734652,0.0015443175,0.006035689,0.0026121556,0.01634263,0
1985,0.005825408,0.0030108674,0.96919835,0.0108583,0.011107012,2
1986,0.005847755,0.0029801957,0.9693544,0.010684655,0.011133077,2
1987,0.0058095674,0.0030115515,0.969206,0.01087783,0.011095033,2
1988,0.0057594096,0.002967958,0.96952015,0.010707653,0.0110448245,2
1989,0.0025437265,0.0119239595,0.010749172,0.9687358,0.00604731,3
1990,0.0058561284,0.003037129,0.96899605,0.010962601,0.011148082,2
1991,0.9747315,0.001501872,0.0057388577,0.0025200546,0.015507753,0
1992,0.972793,0.0015695405,0.0061317054,0.0026560468,0.016849665,0
1993,0.0025233838,0.011788564,0.010665119,0.9690092,0.0060138204,3
1994,0.9718247,0.0016144797,0.0063400613,0.0027374914,0.017483251,0
1995,0.005755673,0.002961859,0.9695577,0.01068118,0.011043568,2
1996,0.9746326,0.001519537,0.0058285557,0.0025511046,0.015468261,0
1997,0.9730933,0.0015584561,0.006094912,0.002637461,0.01661586,0
1998,0.9505661,0.0026267252,0.010679098,0.0045226705,0.031605326,0
1999,0.005844282,0.0029992256,0.96925205,0.010781154,0.011123257,2
2000,0.0058652395,0.003025416,0.96906567,0.010893347,0.011150306,2
2001,0.005836256,0.002997086,0.9692743,0.010777658,0.011114721,2
2002,0.97362584,0.0015348499,0.005979729,0.002593732,0.016265815,0
2003,0.015307756,0.0031265044,0.011229937,0.0061149895,0.9642208,4
2004,0.9097805,0.0044280128,0.018064173,0.0076743145,0.060052957,0
2005,0.9739402,0.001519452,0.0058738515,0.0025615764,0.016104857,0
2006,0.0025315539,0.012086127,0.01058769,0.96876353,0.006031113,3
2007,0.97380227,0.0015298264,0.005962189,0.0025849298,0.016120763,0
2008,0.015474995,0.0031067384,0.011021807,0.006032832,0.96436363,4
2009,0.005774615,0.0029781153,0.9694485,0.010743382,0.011055356,2
2010,0.015693082,0.0030797026,0.010988083,0.0059757396,0.96426344,4
2011,0.97413033,0.0015181483,0.00590237,0.0025624956,0.0158867,0
2012,0.02498888,0.0052300636,0.022433126,0.010940807,0.9364071,4
2013,0.0057863384,0.002981684,0.9694175,0.010749308,0.01106514,2
2014,0.97279185,0.0015743426,0.0061807972,0.0026674494,0.016785564,0
2015,0.07709673,0.019543612,0.13077839,0.047780532,0.72480077,4
2016,0.97452956,0.0015063253,0.005824339,0.0025371227,0.015602575,0
2017,0.974416,0.0015099683,0.0058512217,0.0025452385,0.015677538,0
2018,0.0057476643,0.002965965,0.96953803,0.010710309,0.011038143,2
2019,0.005833312,0.0030219397,0.96911806,0.010907487,0.011119235,2
2020,0.0057713855,0.0029822495,0.96942466,0.010767785,0.011053862,2
2021,0.9738852,0.0015332863,0.0059864414,0.0025911264,0.01600398,0
2022,0.0016789905,0.979166,0.0032642186,0.012455912,0.0034349388,1
2023,0.015320522,0.0031247265,0.011265906,0.006119211,0.9641696,4
2024,0.0025321732,0.0118884705,0.0106840525,0.9688687,0.0060266894,3
2025,0.0057426635,0.0029686666,0.96952254,0.0107294675,0.011036716,2
2026,0.0025763847,0.012195726,0.010852458,0.9682682,0.0061071925,3
2027,0.9739097,0.0015308262,0.0059736557,0.0025866725,0.015999194,0
2028,0.9744629,0.0015233681,0.005886852,0.0025638246,0.015563036,0
2029,0.0057383995,0.002952271,0.9696182,0.010653505,0.011037568,2
2030,0.0058766473,0.0030265737,0.969046,0.010888264,0.011162457,2
2031,0.9725538,0.0015815541,0.0061949645,0.0026787203,0.016990986,0
2032,0.005854533,0.0029979504,0.96924704,0.010764973,0.0111354375,2
2033,0.0025871692,0.012539573,0.01076896,0.9679671,0.006137196,3
2034,0.9744384,0.0015096546,0.0058481707,0.0025443556,0.015659345,0
2035,0.9727057,0.0015758504,0.0061761336,0.0026691493,0.016873157,0
2036,0.00250922,0.011625751,0.010624441,0.9692392,0.0060014906,3
2037,0.9731828,0.0015565014,0.0060951295,0.002634695,0.01653089,0
2038,0.0057661473,0.002987937,0.9693898,0.010802011,0.011054139,2
2039,0.005822832,0.00301216,0.96919197,0.01086766,0.011105304,2
2040,0.005856866,0.0030432316,0.9689531,0.01099353,0.011153253,2
2041,0.9739844,0.001521342,0.0059148245,0.0025685406,0.016010853,0
2042,0.0057876203,0.0029941378,0.96933734,0.01081115,0.011069728,2
2043,0.006430233,0.003318878,0.96508396,0.012143155,0.013023802,2
2044,0.005846662,0.0030024627,0.96922994,0.010794774,0.011126187,2
2045,0.0015747127,0.980283,0.0030707922,0.011835335,0.003236148,1
2046,0.9741045,0.0015168855,0.0058913403,0.00255994,0.015927242,0
2047,0.0025175416,0.011923314,0.010560813,0.9689919,0.0060064746,3
2048,0.97446805,0.0015017486,0.0057695312,0.0025256267,0.015734995,0
2049,0.97429454,0.0015086583,0.0058417674,0.0025434336,0.015811665,0
2050,0.97365123,0.0015368687,0.0060000136,0.0025983315,0.016213546,0
2051,0.97356963,0.0015412471,0.006023947,0.0026066373,0.01625854,0
2052,0.27540994,0.015019322,0.062374085,0.027643004,0.6195536,4
2053,0.005755673,0.002961859,0.9695577,0.01068118,0.011043568,2
2054,0.0058423923,0.0030122306,0.9691738,0.010848473,0.011123192,2
2055,0.9743695,0.0015044465,0.0057862755,0.0025313378,0.015808407,0
2056,0.9731842,0.0015559318,0.0060905963,0.002633502,0.016535792,0
2057,0.0057916576,0.0029903925,0.9693587,0.010788102,0.011071099,2
2058,0.97250664,0.0015849106,0.0062177586,0.0026855532,0.017005118,0
2059,0.9729906,0.001561928,0.0061056223,0.0026432264,0.016698567,0
2060,0.03543011,0.013553857,0.82390976,0.044302408,0.08280395,2
2061,0.97373664,0.001530909,0.005963121,0.0025866292,0.01618277,0
2062,0.0025127293,0.0117667485,0.0105964355,0.96912587,0.0059981933,3
2063,0.015546747,0.0031253626,0.011482855,0.0061528576,0.9636921,4
2064,0.9735445,0.0015416454,0.006024502,0.0026073095,0.016281933,0
2065,0.015307071,0.0031327815,0.011180623,0.006113841,0.9642657,4
2066,0.011292118,0.10526351,0.037038878,0.82058007,0.025825363,3
2067,0.96511066,0.0019367419,0.0077485843,0.0033090562,0.021894926,0
2068,0.97216016,0.0015991287,0.006270707,0.0027099631,0.017260022,0
2069,0.39901677,0.015732054,0.06593921,0.028647821,0.49066415,4
2070,0.97449154,0.0015082213,0.0058369143,0.002541022,0.015622374,0
2071,0.97333753,0.0015512683,0.006073395,0.0026252926,0.016412508,0
2072,0.005822971,0.0029865096,0.96935195,0.010737809,0.011100743,2
2073,0.0057541328,0.0029846132,0.9694164,0.010799195,0.011045686,2
2074,0.0058234273,0.0030022536,0.9692558,0.010816302,0.011102234,2
2075,0.9646934,0.0019562219,0.00782587,0.0033426858,0.022181746,0
2076,0.9737975,0.0015316112,0.0059749763,0.0025884819,0.01610738,0
2077,0.0058081625,0.0029698259,0.96946263,0.010669038,0.0110902935,2
2078,0.97468317,0.0015012448,0.005735036,0.002519219,0.015561264,0
2079,0.97475404,0.0015022522,0.005752903,0.002522105,0.015468735,0
2080,0.97313523,0.0015575384,0.0060960446,0.002636264,0.016574925,0
2081,0.0160699,0.0030826428,0.011026815,0.0059689432,0.9638517,4
2082,0.016218672,0.00308805,0.011412882,0.006048011,0.96323234,4
2083,0.022748597,0.003691124,0.013916561,0.0071399454,0.9525038,4
2084,0.0057561197,0.002953924,0.9695998,0.010641904,0.011048165,2
2085,0.0057705287,0.0029463908,0.9696206,0.010592167,0.011070268,2
2086,0.015818054,0.003144574,0.011697127,0.0062094857,0.9631307,4
2087,0.005780749,0.002964841,0.9695204,0.010670479,0.011063587,2
2088,0.017255673,0.0031502973,0.011409783,0.006089422,0.96209484,4
2089,0.005779183,0.0029670056,0.96950996,0.010682653,0.01106119,2
2090,0.0016783209,0.9791956,0.003260561,0.012431071,0.0034343856,1
2091,0.018358784,0.003292647,0.011670584,0.0062986137,0.96037936,4
2092,0.0054249186,0.91609067,0.011727048,0.055486515,0.011270707,1
2093,0.9516713,0.0025771435,0.010496816,0.0044385884,0.03081614,0
2094,0.0017247684,0.978661,0.0033497452,0.012741165,0.003523255,1
2095,0.97331434,0.0015526788,0.0060820887,0.0026280023,0.016422855,0
2096,0.84309345,0.0070345467,0.028853603,0.012288438,0.10873001,0
2097,0.005795739,0.0029635227,0.96951073,0.01064999,0.011079948,2
2098,0.973529,0.0015422334,0.006027231,0.0026083956,0.016293216,0
2099,0.015403316,0.0031353906,0.01142889,0.0061641037,0.9638683,4
2100,0.005818499,0.0030205755,0.9691381,0.010915532,0.011107279,2
2101,0.016016727,0.0030950098,0.010993822,0.005982724,0.9639118,4
2102,0.97336566,0.0015484026,0.0060558296,0.0026197357,0.016410366,0
2103,0.0057726516,0.0029823687,0.96942323,0.010767067,0.011054738,2
2104,0.005772987,0.0029641697,0.9695315,0.010674846,0.011056574,2
2105,0.0015216051,0.98052526,0.0029920116,0.011805047,0.0031561027,1
2106,0.017268678,0.0031928944,0.011298602,0.006126857,0.96211296,4
2107,0.0058582514,0.0030351854,0.9690075,0.010950101,0.011148963,2
2108,0.9735032,0.0015446417,0.006041923,0.0026130278,0.016297255,0
2109,0.001536133,0.9805835,0.003009107,0.01170925,0.0031620304,1
2110,0.0025193167,0.011868688,0.010600464,0.96900487,0.006006629,3
2111,0.0025153046,0.011707492,0.010639966,0.96913385,0.0060034096,3
2112,0.015721086,0.003085489,0.010982806,0.0059807384,0.9642298,4
2113,0.01979785,0.003393159,0.012378264,0.006525069,0.95790565,4
2114,0.0058068256,0.0030028273,0.9692664,0.010835752,0.011088156,2
2115,0.005006378,0.017837107,0.024025815,0.9408486,0.012282144,3
2116,0.0058828495,0.0030289881,0.96902376,0.010894125,0.011170242,2
2117,0.0059220917,0.0030529913,0.96882516,0.010979312,0.011220457,2
2118,0.01600172,0.003277498,0.011231585,0.0062960368,0.9631932,4
2119,0.9745753,0.001501079,0.005744058,0.0025209412,0.01565855,0
2120,0.0058287466,0.0030162903,0.96915966,0.010882956,0.011112317,2
2121,0.005735387,0.0029626524,0.9695608,0.010707688,0.011033467,2
2122,0.9726807,0.0015771188,0.006183202,0.00267156,0.01688745,0
2123,0.93616235,0.0032853473,0.013434373,0.005679439,0.04143852,0
2124,0.0025323879,0.011990498,0.010640567,0.9688084,0.0060280953,3
2125,0.0057430444,0.0029705258,0.9695113,0.0107387705,0.01103647,2
2126,0.016159099,0.0030721996,0.011219203,0.005988641,0.9635609,4
2127,0.014980824,0.010500221,0.89705527,0.045261666,0.032202065,2
2128,0.002532448,0.011973163,0.010648661,0.9688182,0.0060275793,3
2129,0.002550506,0.012282533,0.010630176,0.9684686,0.006068167,3
2130,0.06076087,0.013904943,0.07985191,0.032145027,0.8133372,4
2131,0.0057735248,0.002953712,0.9695848,0.010623747,0.011064066,2
2132,0.005769161,0.0029766974,0.969461,0.0107414685,0.011051661,2
2133,0.0015122533,0.9806856,0.0029716517,0.011698385,0.0031321582,1
2134,0.002558076,0.012204454,0.010723455,0.9684393,0.0060746865,3
2135,0.9743287,0.0015107783,0.0058586737,0.0025476613,0.015754277,0
2136,0.932851,0.0034340993,0.014106256,0.00594647,0.043662187,0
2137,0.0057582553,0.0029621157,0.96926683,0.010737758,0.011274992,2
2138,0.0025700205,0.012228664,0.010794675,0.9683109,0.006095752,3
2139,0.0057230503,0.0029529748,0.96961397,0.010675355,0.011034563,2
2140,0.0058238544,0.0030113,0.96919686,0.010861902,0.011106074,2
2141,0.0025138697,0.011683052,0.010639168,0.96916085,0.0060030376,3
2142,0.973319,0.0015511041,0.0060700434,0.0026248235,0.016435022,0
2143,0.97236454,0.0015899518,0.0062307063,0.0026936159,0.017121216,0
2144,0.03804525,0.005214103,0.019618828,0.009897009,0.92722476,4
2145,0.0015813669,0.97927856,0.003147435,0.0127105955,0.0032819938,1
2146,0.015826168,0.0030799108,0.010989794,0.0059696105,0.9641345,4
2147,0.0015641669,0.98039424,0.0030511164,0.011773609,0.00321687,1
2148,0.28626803,0.0151591925,0.062601686,0.027812479,0.60815865,4
2149,0.0059809634,0.003103777,0.9684212,0.011184367,0.01130967,2
2150,0.0017713164,0.97816336,0.003435038,0.013016262,0.0036140361,1
2151,0.0025435663,0.011863728,0.0107737705,0.9687702,0.006048744,3
2152,0.00272726,0.013468235,0.01129499,0.9660849,0.006424624,3
2153,0.0025220115,0.011772187,0.010662189,0.96903145,0.0060120807,3
2154,0.0025311366,0.011940478,0.01065401,0.96884936,0.006025046,3
2155,0.015301553,0.0031362209,0.011194215,0.006122083,0.96424586,4
2156,0.005837895,0.0030110572,0.9691856,0.010846121,0.011119377,2
2157,0.0058512464,0.0030020445,0.96922696,0.010788762,0.011131005,2
2158,0.0152951805,0.00314243,0.011212357,0.0061354255,0.9642146,4
2159,0.005824617,0.0030065114,0.96922743,0.010836817,0.011104595,2
2160,0.005822529,0.003013948,0.96918035,0.010877227,0.0111059295,2
2161,0.9726173,0.001578731,0.0061830627,0.0026737102,0.016947202,0
2162,0.0025295361,0.011799854,0.010702929,0.96894395,0.006023742,3
2163,0.9725404,0.0015831939,0.006210587,0.0026824716,0.016983336,0
2164,0.0058146263,0.0030070236,0.96923256,0.010849,0.011096792,2
2165,0.015391345,0.0030976592,0.011199286,0.006061324,0.9642504,4
2166,0.9729491,0.0015673122,0.006147894,0.0026546288,0.016681075,0
2167,0.9733389,0.0015509415,0.006071198,0.0026246516,0.016414354,0
2168,0.045450915,0.01807283,0.75667894,0.05979987,0.119997494,2
2169,0.0050392514,0.017887898,0.024395142,0.9404169,0.012260752,3
2170,0.0015130014,0.98079336,0.0029665043,0.011601877,0.0031252904,1
2171,0.97457165,0.0015050821,0.005814334,0.0025341671,0.015574762,0
2172,0.0025250907,0.011901685,0.010627725,0.96893036,0.006015096,3
2173,0.97343504,0.0015474455,0.006055542,0.002618242,0.016343726,0
2174,0.97000676,0.0017003472,0.0067187836,0.0028904383,0.018683644,0
2175,0.0057898806,0.002990306,0.96936065,0.010789484,0.011069675,2
2176,0.0025506974,0.012295609,0.010625435,0.96845835,0.0060699484,3
2177,0.0019295117,0.97554994,0.0038058434,0.014792674,0.003922113,1
2178,0.97329086,0.0015522849,0.0060757096,0.002627001,0.016454149,0
2179,0.0058407146,0.0030110255,0.9691831,0.010843802,0.011121344,2
2180,0.0015318193,0.98026067,0.003021178,0.012004911,0.0031814307,1
2181,0.97448695,0.0015088872,0.0058403965,0.0025422075,0.015621558,0
2182,0.9735978,0.0015392678,0.006012398,0.0026028494,0.016247679,0
2183,0.00582472,0.003005682,0.9687483,0.010929265,0.011492078,2
2184,0.9744808,0.0015099512,0.005845601,0.0025440557,0.015619587,0
2185,0.0025787647,0.012350256,0.0107995635,0.9681573,0.0061141886,3
2186,0.005740175,0.0029369947,0.96967596,0.010580577,0.01106628,2
2187,0.24543044,0.014539699,0.060080677,0.026826127,0.65312314,4
