B1,B10,B11,B2,B3,B4,B5,B6,B7,B8,B9,BQA,EVI,NDVI,landcover,slope
0.108097605,297.8946,296.29306,0.08679830000000001,0.06700305,0.044709127,0.02164029,0.0135647645,0.008233863000000001,0.056984127,0.0012676269,20512.0,-0.09031157329357664,-0.33344537,0,1
0.100019395,299.2748,297.59247,0.07697345,0.054338247,0.039058086,0.02491712,0.011902156,0.0065712547,0.04747669,0.000679244,20512.0,-0.058135793976830885,-0.24289036,0,3
0.10067438,299.4609,297.63723999999996,0.077288814,0.053388186,0.0370524,0.019230247,0.009709518,0.005690854499999999,0.046309027999999995,0.0008708845699999999,20512.0,-0.08081716140318904,-0.35876167,0,3
0.10166900000000001,300.30304,298.34337999999997,0.07856448,0.058270447,0.04000815,0.02157494,0.014652895,0.009051970999999999,0.05011575,0.0008247974000000001,20512.0,-0.08226071106931683,-0.33031029,0,2
0.0990733,300.35913,298.17902000000004,0.07508126,0.05084148,0.035653699999999997,0.022520695,0.0113547435,0.006518474000000001,0.04441538,0.0010072321,20512.0,-0.03195246413116753,-0.12599993,0,1
0.09927122,299.37143,297.77148,0.07529958,0.051699188,0.035759263,0.037273776,0.017391402,0.008893628,0.044257037,0.0007147475,20512.0,0.004027681364649886,0.014072521000000001,0,1
0.101183824,300.73467999999997,299.02374,0.07781104,0.05798015,0.042066615,0.10669719999999999,0.054744765,0.024910454,0.051356107000000005,0.0009236658,20512.0,0.14863546314980508,0.34162062,0,1
0.10054819,300.57388,298.72702000000004,0.077377245,0.053467355999999994,0.03819079,0.06750815,0.035709467,0.018286264,0.0474503,0.0008247974000000001,20512.0,0.13059175190610822,0.31901923,0,2
0.11188628,298.96466000000004,297.0835,0.09184243,0.07715731,0.063864484,0.050922982,0.03281751,0.016959872,0.07446064,0.001065297,20512.0,-0.020926550121621892,-0.051316425,0,2
0.11137739999999999,299.12027,297.19208,0.091734365,0.07861863,0.06392601,0.08281042,0.06133315,0.027629081,0.075612366,0.0008320269999999999,20512.0,0.17960437483887348,0.3043593,0,2
0.11059283,299.56793,297.5971,0.09116406,0.07846566,0.06664781,0.08696692,0.048775442,0.023570558,0.07762468,0.0012121401,20512.0,0.061062768232287484,0.11268689999999999,0,5
0.11082877,299.3178,297.45236,0.09137478,0.07788032,0.06281694,0.09609046,0.050792895,0.022504622000000002,0.07107527599999999,0.0011823934,20512.0,0.17669912547093042,0.30809325,0,5
0.11017194400000001,299.28958,297.4373,0.09008059,0.07424531,0.059144206,0.07100948,0.051387182999999996,0.023290118,0.07117581,0.0007712887599999999,20512.0,0.1473989841929034,0.27922124,0,0
0.10920802,300.2954,298.15088,0.08888509,0.07508417,0.06005612,0.113487974,0.06234490000000001,0.028525587,0.07199526,0.0009816827,20512.0,0.18303640855648254,0.3299869,0,2
0.11027018,299.6067,297.53235,0.09189924599999999,0.086603075,0.07337579,0.034030992999999995,0.021962862000000003,0.012259938,0.07966563,0.0009139344300000002,20480.0,-0.10615822511039934,-0.31624228,0,1
0.11132723,299.24982,297.2353,0.094438925,0.09414053,0.080711104,0.010494835,0.0034622783,0.0018076713,0.08632466,0.00066788995,22016.0,-0.2136081059778843,-0.7437238,0,9
0.11157949,299.42023,297.27435,0.09369613,0.09347826,0.079180375,0.025699603999999997,0.008472376,0.006761958,0.08627264,0.0010185785,22016.0,-0.20058480675245505,-0.70445806,0,9
0.11157949,299.42023,297.27435,0.09369613,0.09347826,0.079180375,0.025699603999999997,0.008472376,0.006761958,0.08627264,0.0010185785,22016.0,-0.20058480675245505,-0.70445806,0,9
0.110250115,300.0515,297.69128,0.092073984,0.08622564,0.07277938,0.06844805,0.04005661,0.018586343,0.0843557,0.0008200361,20480.0,-0.012851701123010545,-0.028646281000000003,0,1
0.11092779,299.68042,297.35272000000003,0.09342781,0.0918005,0.07676309,0.02578409,0.010918478999999998,0.007619174,0.083904706,0.0007373449,20480.0,-0.16077911907401995,-0.5091412999999999,0,4
0.11107418,299.63855,297.2992,0.09309612,0.08918261,0.074738376,0.03124689,0.022728757999999998,0.013527378,0.07979610599999999,0.0008597446000000001,20480.0,-0.10390000283931053,-0.3002253,0,4
0.110417485,299.77002000000005,297.53015,0.09250174,0.08982329,0.07431169,0.04411255,0.020925783,0.012688015,0.08438231,0.0009478783,20480.0,-0.09061113659709112,-0.24530038,0,2
0.11067629999999999,299.93683,297.67078,0.09313786,0.092811935,0.07572536,0.017503766,0.004610733,0.003672124,0.08430681400000001,0.0008754713000000001,20480.0,-0.17374087295734786,-0.57686794,0,6
0.11092608400000001,299.5233,297.3478,0.09304101,0.09345571,0.07644201,0.029632957999999997,0.010171811,0.009150736999999999,0.08489838,0.0005467355000000001,20480.0,-0.15091405553420786,-0.47979152,0,7
0.106456555,299.16956,297.1116,0.084736645,0.06703438,0.057698473,0.021144345,0.014770376000000002,0.009608002,0.064522594,0.0007133630599999999,20512.0,-0.12170363575661153,-0.4198612,0,4
0.10887637,298.8421,296.89136,0.08779524,0.07085621,0.061373457,0.029039811000000002,0.0172197,0.011741323,0.06551254,0.0008866784599999999,20512.0,-0.12009921554084385,-0.41867548,0,11
0.10901606,298.80508,296.87262000000004,0.08762474,0.071322605,0.061930344000000005,0.028316802999999998,0.015623525,0.010875026000000001,0.06530543,0.0010628064999999999,20512.0,-0.12393767643974735,-0.44601518,0,5
