,0,1,2,3,4,classe,grupo
371,0.97436106,0.001507298,0.005834957,0.0025406925,0.015755946,2,0
372,0.9732348,0.001552203,0.006065314,0.0026259995,0.016521731,2,0
373,0.9731692,0.0015540756,0.0060681575,0.0026288403,0.01657976,2,0
374,0.08391103,0.008700044,0.033337537,0.016218845,0.85783255,2,4
375,0.97433084,0.0015267116,0.005920522,0.0025726124,0.015649315,5,0
376,0.97452956,0.0015092057,0.005836626,0.0025417763,0.015582792,2,0
377,0.036011316,0.005038099,0.018702231,0.009535874,0.93071246,2,4
378,0.0025198422,0.011722452,0.010666794,0.9690808,0.0060100933,3,3
379,0.9741126,0.0015206776,0.005917284,0.002567235,0.015882239,2,0
380,0.97322,0.001553777,0.0060769175,0.0026292698,0.01652003,2,0
381,0.9742325,0.0015173561,0.0058972905,0.0025602977,0.015792552,2,0
382,0.0025450157,0.011865516,0.010781679,0.96875703,0.0060508284,3,3
383,0.97468776,0.0015019713,0.005780938,0.0025258313,0.015503499,2,0
384,0.00583995,0.0030049412,0.96922207,0.010813097,0.01111997,4,2
385,0.010281724,0.02994109,0.056093242,0.87837535,0.025308631,0,3
386,0.0030922773,0.95559,0.0064490424,0.02844542,0.0064233444,0,1
387,0.0057943393,0.002992708,0.9693418,0.010797126,0.011073954,4,2
388,0.0062150573,0.0031650278,0.96669275,0.01148617,0.012441063,5,2
389,0.73553324,0.010488858,0.0439037,0.01858781,0.19148643,5,0
390,0.005798925,0.0029732373,0.969455,0.010694266,0.011078641,1,2
391,0.08291437,0.022330921,0.16137417,0.056216992,0.6771635,4,4
392,0.0057658046,0.002970144,0.969503,0.010711808,0.011049312,1,2
393,0.009336105,0.07780129,0.031670302,0.8597031,0.021489251,0,3
394,0.017241817,0.0032192674,0.011280837,0.006161751,0.96209633,2,4
395,0.0015666855,0.98032945,0.0030598189,0.0118243955,0.0032195507,0,1
396,0.9731301,0.0015573081,0.006091853,0.0026355826,0.016585136,2,0
397,0.0058114715,0.002979822,0.9694037,0.0107155405,0.01108951,4,2
398,0.0058025103,0.003008367,0.9692323,0.010868807,0.011087964,1,2
399,0.9731887,0.0015546068,0.006078635,0.0026305902,0.016547577,2,0
400,0.0025470005,0.012069144,0.010708299,0.9686223,0.00605318,3,3
401,0.015319667,0.0031189423,0.011205392,0.006097993,0.9642581,5,4
402,0.005854295,0.0030302948,0.96904397,0.010929293,0.011142087,4,2
403,0.0058949925,0.0030419827,0.9689267,0.010949154,0.011187169,4,2
404,0.016045636,0.0031158894,0.010990069,0.0060105626,0.9638378,4,4
405,0.005837895,0.0030110572,0.9691856,0.010846121,0.011119377,1,2
406,0.005844608,0.002973112,0.9693948,0.0106535265,0.011133964,4,2
407,0.9735051,0.0015416155,0.0060190675,0.0026068767,0.01632746,2,0
408,0.0058475803,0.0030013057,0.9692358,0.010788142,0.011127156,4,2
409,0.0025107018,0.011714012,0.010603017,0.9691753,0.005996897,3,3
410,0.97438675,0.0015164497,0.0058815554,0.0025562528,0.015659085,5,0
411,0.97327584,0.0015501186,0.0060547665,0.0026220945,0.016497206,2,0
412,0.0057670637,0.0029903091,0.9693738,0.0108139515,0.011054854,2,2
413,0.0015552533,0.98044,0.003039482,0.0117670745,0.0031981613,0,1
414,0.005778477,0.00297628,0.9694568,0.0107296435,0.011058822,1,2
415,0.0016153431,0.9796494,0.0031649908,0.01226077,0.0033094517,0,1
416,0.00579167,0.0029690214,0.9694861,0.0106811775,0.011071995,4,2
417,0.005821337,0.0030093899,0.96921164,0.010854842,0.011102849,4,2
418,0.9723971,0.0015886083,0.006225844,0.0026913264,0.017097108,2,0
419,0.0016114528,0.9794496,0.003176868,0.012457277,0.0033047665,0,1
420,0.005811764,0.0029828914,0.9693856,0.010730468,0.011089236,4,2
421,0.005843679,0.0030090131,0.9691928,0.01083092,0.011123627,4,2
422,0.0025160138,0.01152378,0.010695951,0.96922994,0.0060344147,3,3
423,0.0057654786,0.0029818877,0.9694301,0.010771719,0.011050764,1,2
424,0.9739318,0.0015214749,0.0059060706,0.002567952,0.016072683,2,0
425,0.0015148434,0.98078996,0.0029683495,0.011597648,0.003129239,0,1
426,0.01604306,0.0031352434,0.010997195,0.006039978,0.9637846,4,4
427,0.973419,0.0015462339,0.0060456125,0.002615746,0.016373439,2,0
428,0.0025576681,0.012322286,0.010663143,0.9683768,0.006080086,3,3
429,0.97289526,0.001566299,0.006126641,0.0026512556,0.0167605,2,0
430,0.01582145,0.003073338,0.011006803,0.005963762,0.96413463,4,4
431,0.3812022,0.01573925,0.06614241,0.02873339,0.5081827,2,4
432,0.97450465,0.0015073876,0.005831819,0.0025393842,0.015616738,2,0
433,0.088518396,0.029335087,0.45820224,0.087003276,0.33694103,4,2
434,0.0025350568,0.012001306,0.010654283,0.9687773,0.0060320646,3,3
435,0.015310631,0.0031647242,0.011426192,0.006212645,0.9638858,5,4
436,0.009359043,0.028051656,0.049975257,0.88952714,0.023086997,3,3
437,0.97331583,0.0015467613,0.0060288697,0.0026148837,0.01649365,5,0
438,0.005822907,0.0029799957,0.9693892,0.010705203,0.011102748,1,2
439,0.00250903,0.011670347,0.010607084,0.9692154,0.0059981127,3,3
440,0.015306818,0.0031630036,0.0112151485,0.0061656768,0.96414936,5,4
441,0.39468998,0.015737703,0.06646622,0.028734706,0.49437135,5,4
442,0.97368866,0.0015351553,0.0059910645,0.002595094,0.016190033,2,0
443,0.0026257355,0.011531757,0.01140113,0.96814114,0.006300235,3,3
444,0.002545527,0.012081148,0.010692333,0.9686302,0.006050815,3,3
445,0.0057708486,0.0029620854,0.96954477,0.010666791,0.011055518,1,2
446,0.97456825,0.0015058821,0.0058178767,0.0025355634,0.015572462,2,0
447,0.0058359443,0.0030048983,0.96922666,0.010817641,0.01111491,4,2
448,0.0058137826,0.0029989183,0.9692859,0.010808802,0.011092578,4,2
449,0.0015154275,0.980704,0.0029732627,0.011669207,0.0031381634,0,1
450,0.9743854,0.0015347138,0.0059206723,0.0025808515,0.015578415,5,0
451,0.97472745,0.0015025429,0.005738462,0.002520762,0.015510742,2,0
452,0.9744829,0.0015089207,0.005840912,0.0025423404,0.01562496,2,0
453,0.005777066,0.0029940046,0.9693444,0.010821738,0.011062852,1,2
454,0.0057718884,0.0029790348,0.9690913,0.010821412,0.0113363145,1,2
455,0.0748981,0.01725556,0.111589655,0.04109739,0.75515926,2,4
456,0.4306288,0.015640974,0.06525298,0.028357144,0.46012005,5,4
457,0.08224382,0.008573392,0.03332548,0.0160672,0.85979015,5,4
458,0.005751211,0.0029648035,0.9695431,0.010700502,0.011040331,1,2
459,0.0016494605,0.9795131,0.003206502,0.012251803,0.00337909,0,1
460,0.97337735,0.0015495333,0.006065809,0.0026221229,0.016385142,2,0
461,0.0058624493,0.0029770362,0.9693475,0.0106572565,0.01115581,4,2
462,0.9740736,0.0015215192,0.005921878,0.0025689919,0.015913993,2,0
463,0.973328,0.0015519173,0.00607711,0.0026265262,0.01641651,2,0
464,0.97317976,0.0015522715,0.00597955,0.0026156013,0.016672865,2,0
465,0.20621419,0.013687524,0.05568313,0.025279397,0.6991357,5,4
466,0.005733334,0.002955903,0.96959996,0.01067646,0.011034403,1,2
467,0.9734364,0.001543119,0.0060200524,0.0026090995,0.01639127,2,0
468,0.8851555,0.005436517,0.022487868,0.009483794,0.07743631,2,0
469,0.0025252986,0.011985081,0.010590588,0.9688811,0.0060179424,3,3
470,0.0015156335,0.9806522,0.0029769032,0.011714829,0.003140534,0,1
471,0.9716125,0.001623324,0.0063680788,0.0027520636,0.017644048,2,0
472,0.002534563,0.01162677,0.010804241,0.96898925,0.0060452376,3,3
473,0.018865544,0.0032948162,0.012059237,0.006358224,0.9594222,5,4
474,0.015741188,0.003070076,0.011016585,0.005965054,0.9642071,4,4
475,0.97364557,0.0015374275,0.006003588,0.002599422,0.01621405,2,0
476,0.005863807,0.0030173426,0.9691186,0.010853574,0.011146593,4,2
477,0.16083108,0.012318252,0.049349282,0.022825912,0.75467545,5,4
478,0.0025971856,0.0125062475,0.010854144,0.967891,0.006151451,3,3
479,0.9738752,0.0015287461,0.005960312,0.0025830136,0.016052712,2,0
480,0.005772986,0.0029832849,0.9694171,0.010771084,0.011055539,4,2
481,0.0025153046,0.011707492,0.010639966,0.96913385,0.0060034096,3,3
482,0.0025366214,0.011906149,0.0107079595,0.96881455,0.0060346792,3,3
483,0.0057409755,0.002977136,0.9694675,0.01077501,0.011039309,1,2
484,0.015294004,0.003145133,0.011218069,0.0061406586,0.96420217,5,4
485,0.0015432944,0.9800348,0.0030494984,0.012164526,0.0032077697,0,1
486,0.9725866,0.0015796053,0.0061821453,0.0026747885,0.01697689,2,0
487,0.176285,0.012873255,0.05063146,0.023642864,0.73656744,5,4
488,0.0058396673,0.0030080564,0.969203,0.01082991,0.011119397,4,2
489,0.97323096,0.0015528452,0.0060705403,0.0026273837,0.016518304,2,0
490,0.0057368954,0.00295021,0.969433,0.010684344,0.011195571,4,2
491,0.9734274,0.0015442112,0.0060289013,0.002611449,0.016387971,2,0
492,0.9727418,0.0015737893,0.006164098,0.0026651605,0.016855195,2,0
493,0.0057771555,0.0029861736,0.969396,0.010781681,0.011058998,4,2
494,0.015531308,0.0031022176,0.011358724,0.0060932813,0.9639145,5,4
495,0.016539846,0.0033241783,0.012678751,0.0066355923,0.9608216,3,4
496,0.005756671,0.002955289,0.9695926,0.010648035,0.011047419,1,2
497,0.01528992,0.0031417639,0.011271099,0.0061473357,0.96414995,5,4
498,0.015532501,0.0030750511,0.01106586,0.005992484,0.96433413,5,4
499,0.0025973353,0.011724647,0.0110358475,0.96835035,0.006291912,0,3
500,0.001525391,0.9807163,0.0029865096,0.011627273,0.003144546,0,1
501,0.97295094,0.001564528,0.0061220475,0.0026484153,0.016714063,2,0
502,0.0057835164,0.0029679695,0.9695004,0.010683121,0.011065001,1,2
503,0.001539559,0.98063993,0.0030042068,0.011639031,0.0031772677,0,1
504,0.01565818,0.0030669319,0.011129716,0.0059879716,0.96415716,4,4
505,0.00250903,0.011670347,0.010607084,0.9692154,0.0059981127,3,3
506,0.9696396,0.0017225178,0.006847429,0.0029331378,0.018857352,5,0
507,0.015476076,0.0030794027,0.011089079,0.0060071717,0.96434826,5,4
508,0.0057476554,0.0029672363,0.9695305,0.01071731,0.011037372,4,2
509,0.005793823,0.002989907,0.9693601,0.010783303,0.011072817,4,2
510,0.9610387,0.0021290905,0.008524267,0.0036424648,0.024665492,5,0
511,0.77689004,0.009261299,0.038778532,0.016362822,0.15870729,5,0
512,0.015294008,0.0031407385,0.011219085,0.0061344355,0.96421176,5,4
513,0.0058382694,0.0030097535,0.96919364,0.010839859,0.011118477,4,2
514,0.0025538844,0.011669822,0.010918608,0.9687747,0.0060829916,3,3
515,0.0016962289,0.978955,0.0032984645,0.012582918,0.00346744,0,1
516,0.005746159,0.0029694457,0.96951735,0.010730245,0.011036802,2,2
517,0.0015897878,0.9801063,0.0030902987,0.011922714,0.003290871,0,1
518,0.00672314,0.003467877,0.96337456,0.012706197,0.013728287,5,2
519,0.005826373,0.003013105,0.9691828,0.010868933,0.011108756,4,2
520,0.0057918914,0.0029865713,0.96938264,0.010767981,0.011070882,4,2
521,0.9746329,0.0014983418,0.0057539926,0.00251885,0.015595949,2,0
522,0.95675784,0.002333963,0.00941004,0.0040045166,0.027493749,5,0
523,0.0058100536,0.0029804253,0.9694018,0.010719894,0.01108784,4,2
524,0.015721563,0.0031863416,0.01183044,0.006304981,0.96295667,4,4
525,0.0057598655,0.0029471598,0.9696285,0.010605985,0.011058495,1,2
526,0.005793445,0.0029956442,0.96932346,0.010813045,0.011074358,4,2
527,0.03760711,0.050631132,0.43832633,0.3812246,0.09221084,5,2
528,0.97446364,0.0015035856,0.005809469,0.0025327555,0.015690535,2,0
529,0.9735166,0.0015424652,0.0060276617,0.0026087838,0.016304439,2,0
530,0.0016606718,0.97934717,0.0032318844,0.012361296,0.0033989633,0,1
531,0.005855462,0.0030271262,0.9690641,0.010911579,0.011141726,1,2
532,0.005799067,0.0029959676,0.9693172,0.010808524,0.01107925,1,2
533,0.0015930966,0.9799742,0.0031017081,0.0120258555,0.003305133,0,1
534,0.0058840066,0.0030043959,0.96917033,0.010770957,0.011170274,4,2
535,0.0025287562,0.011897757,0.010656268,0.96889603,0.0060211844,3,3
536,0.002562413,0.012035766,0.010828745,0.9684915,0.0060815993,3,3
537,0.97343475,0.001544505,0.0060332497,0.0026122404,0.016375253,2,0
538,0.0057978122,0.0030132977,0.9692006,0.010899472,0.011088712,1,2
539,0.97368956,0.0015301784,0.0058930917,0.0025773176,0.016309824,2,0
540,0.0025159083,0.011812546,0.010600433,0.9690692,0.006001968,3,3
541,0.9741856,0.0015135133,0.0058717984,0.0025532704,0.015875932,2,0
542,0.005751571,0.0029471575,0.96963537,0.010615134,0.011050743,4,2
543,0.0026020077,0.012554709,0.010865096,0.9678164,0.0061617573,3,3
544,0.021697,0.047598574,0.14502637,0.7312629,0.05441512,4,3
545,0.9644397,0.002229628,0.008715697,0.0037516525,0.02086336,5,0
546,0.0057791336,0.002988506,0.9693796,0.010791522,0.011061196,4,2
547,0.005849697,0.002998302,0.96925104,0.010770879,0.011130062,1,2
548,0.0057959775,0.0030146232,0.9691924,0.01090872,0.011088318,1,2
549,0.97236913,0.0015897851,0.0062312894,0.0026934424,0.017116303,2,0
550,0.0025224376,0.01190075,0.010609094,0.9689561,0.0060115326,3,3
551,0.0025129595,0.011709768,0.010621692,0.9691558,0.005999768,3,3
552,0.0025834362,0.012384547,0.010815789,0.96809286,0.0061233263,3,3
553,0.97346467,0.0015445356,0.0060374187,0.002612608,0.01634076,2,0
554,0.0025319145,0.011805784,0.01071765,0.96891636,0.006028374,3,3
555,0.015408557,0.0030930925,0.011183216,0.0060507157,0.9642644,5,4
556,0.0082244575,0.004028611,0.95626646,0.014469237,0.017011229,5,2
557,0.0029482795,0.012242738,0.013157443,0.9645599,0.0070916736,0,3
558,0.0017159613,0.97876257,0.0033328945,0.012682178,0.0035063836,0,1
559,0.015287093,0.0031875009,0.011332658,0.0062279375,0.9639648,5,4
560,0.973635,0.0015372768,0.006001577,0.00259907,0.016226985,2,0
561,0.76297957,0.009687904,0.040426686,0.017117666,0.16978809,5,0
562,0.973483,0.0015450707,0.006043243,0.0026137938,0.016314927,2,0
563,0.0058853175,0.0030226961,0.96906036,0.010860339,0.011171285,4,2
564,0.0558911,0.006719658,0.025996858,0.012723252,0.8986691,2,4
565,0.0015502139,0.9802896,0.0030358555,0.011905175,0.0032191668,0,1
566,0.9730815,0.001559194,0.0061010136,0.002639019,0.016619269,5,0
567,0.97347903,0.0015425484,0.006023155,0.00260857,0.016346602,2,0
568,0.9725736,0.001587174,0.00624953,0.0026914533,0.016898248,5,0
569,0.0057522617,0.0029763542,0.9694714,0.010758014,0.011041925,1,2
570,0.0057235514,0.0029375963,0.9696605,0.010606532,0.01107181,4,2
571,0.001663247,0.9792738,0.0032412887,0.012418724,0.0034029456,0,1
572,0.0057802177,0.0029879324,0.9693826,0.010786992,0.011062227,1,2
573,0.0026135598,0.012938123,0.010747576,0.9674838,0.0062169554,0,3
574,0.0057925815,0.0029998566,0.9692962,0.010835378,0.0110759735,1,2
575,0.0061036185,0.0033541317,0.9662073,0.012471251,0.011863655,4,2
576,0.9728911,0.0015675948,0.006138543,0.0026542125,0.016748605,2,0
577,0.015657231,0.003097508,0.010979855,0.006000853,0.9642645,5,4
578,0.015431458,0.0031546375,0.01153048,0.006211965,0.9636714,5,4
579,0.97348076,0.0015413634,0.0060122996,0.0026059214,0.01635966,2,0
580,0.00250833,0.011597351,0.0106246425,0.96926373,0.006005905,3,3
581,0.9732,0.0015544374,0.006079285,0.002630412,0.016535876,2,0
582,0.9737527,0.0015326844,0.0059797773,0.0025904954,0.016144397,5,0
583,0.9742438,0.0015170461,0.0058958726,0.0025596335,0.01578364,5,0
584,0.8269478,0.0076075043,0.03171128,0.013370156,0.12036328,5,0
585,0.97431827,0.0015143084,0.0058786836,0.0025540302,0.015734656,2,0
586,0.9638368,0.0019962103,0.0079819,0.0034114127,0.022773653,5,0
587,0.9733806,0.0015475937,0.006051766,0.002618206,0.01640178,5,0
588,0.0025145323,0.011749892,0.010617106,0.96911764,0.00600083,3,3
589,0.0015153461,0.9807635,0.0029695418,0.011617427,0.0031342325,0,1
590,0.14870173,0.011929636,0.046120383,0.02190843,0.77133983,5,4
591,0.0058120624,0.0030036,0.9692573,0.0108346725,0.011092458,4,2
592,0.022748597,0.003691124,0.013916561,0.0071399454,0.9525038,2,4
593,0.016199926,0.0031006497,0.0115198735,0.0060886173,0.9630909,4,4
594,0.005806934,0.0029796993,0.96940947,0.010719223,0.011084716,4,2
595,0.97304875,0.0015584779,0.0060819625,0.0026361535,0.016674656,2,0
596,0.017060261,0.0031510568,0.011807349,0.0061781867,0.96180314,4,4
597,0.005764036,0.0029611583,0.9695557,0.010669145,0.011050026,1,2
